OrbitalSpeed;SurfaceSpeed;TerminalVelocity;Altitude;Mass;Thrust;SpecificImpulse;SurfaceGravity;AerodynamicForce
1489.7835385100996;1484.8643707986862;inf;135512.89143330103;7458.09033203125;0.0;0.0;9.81335163116455;1.0178082729089323e-05
1483.1685066696805;1478.2912348734856;inf;137022.23886274046;7458.09033203125;0.0;0.0;9.81335163116455;1.0179125480760167e-05
1476.5805979660886;1471.7455308477488;inf;138524.8502444449;7458.09033203125;0.0;0.0;9.81335163116455;1.0180168144222582e-05
1470.019528673649;1465.2269752903387;inf;140020.7529038603;7458.09033203125;0.0;0.0;9.81335163116455;1.0181212956409893e-05
1463.485019249483;1458.735288944682;inf;141509.9738812968;7458.09033203125;0.0;0.0;9.81335163116455;1.018225866497191e-05
1456.976794059462;1452.2701965058345;inf;142992.53993133514;7458.09033203125;0.0;0.0;9.81335163116455;1.018330609356437e-05
1450.4945812062233;1445.8314264102557;inf;144468.47753204987;7458.09033203125;0.0;0.0;9.81335163116455;1.0184355137998385e-05
1444.164464375781;1439.544201827558;inf;145909.0656822623;7458.09033203125;0.0;0.0;9.81335163116455;1.0185381739141862e-05
1437.7329788067611;1433.156774066783;inf;147371.95341957256;7458.09033203125;0.0;0.0;9.81335163116455;1.0186432360184502e-05
1431.32671761017;1426.7948818491625;inf;148828.29000395304;7458.09033203125;0.0;0.0;9.81335163116455;1.0187485159129489e-05
1424.9454236963552;1420.458268523495;inf;150278.10084003815;7458.09033203125;0.0;0.0;9.81335163116455;1.0188540534569862e-05
1418.5888434006022;1414.1466808711225;inf;151721.41107322904;7458.09033203125;0.0;0.0;9.81335163116455;1.0189594396806535e-05
1412.2567265239877;1407.8598691735722;inf;153158.24559125968;7458.09033203125;0.0;0.0;9.81335163116455;1.0190649340384468e-05
1405.9488262323164;1401.5975870941736;inf;154588.62902719108;7458.09033203125;0.0;0.0;9.81335163116455;1.01917072527e-05
1399.6648990933309;1395.3595917306209;inf;156012.58576573734;7458.09033203125;0.0;0.0;9.81335163116455;1.0192767188057455e-05
1393.40470489573;1389.1456434161626;inf;157430.1399458244;7458.09033203125;0.0;0.0;9.81335163116455;1.0193828037742208e-05
1387.1680066843712;1382.955505772577;inf;158841.31546093;7458.09033203125;0.0;0.0;9.81335163116455;1.0194888625012215e-05
1380.9545705900534;1376.7889455268523;inf;160246.1359655438;7458.09033203125;0.0;0.0;9.81335163116455;1.0195952303251831e-05
1374.7641659319613;1370.6457326190853;inf;161644.62487665063;7458.09033203125;0.0;0.0;9.81335163116455;1.0197019343726991e-05
1368.5965649881734;1364.5256399723028;inf;163036.80537783972;7458.09033203125;0.0;0.0;9.81335163116455;1.0198086877190476e-05
1362.451543128353;1358.4284436232367;inf;164422.70042204612;7458.09033203125;0.0;0.0;9.81335163116455;1.0199154146883055e-05
1356.3288785502946;1352.3539224597694;inf;165802.3327330983;7458.09033203125;0.0;0.0;9.81335163116455;1.0200226019232949e-05
1350.2283524693596;1346.301858421676;inf;167175.7248125635;7458.09033203125;0.0;0.0;9.81335163116455;1.0201298384063606e-05
1344.149748803958;1340.2720361715635;inf;168542.89893737074;7458.09033203125;0.0;0.0;9.81335163116455;1.0202372410603679e-05
1338.0928543930777;1334.2642433232443;inf;169903.87716683128;7458.09033203125;0.0;0.0;9.81335163116455;1.0203447904757236e-05
1332.1755944953825;1328.395433767412;inf;171232.17576128757;7458.09033203125;0.0;0.0;9.81335163116455;1.0204505418427968e-05
1326.1610742929715;1322.4306515200121;inf;172580.94794217753;7458.09033203125;0.0;0.0;9.81335163116455;1.0205585029264534e-05
1320.1676439737298;1316.487281754332;inf;173923.58869954338;7458.09033203125;0.0;0.0;9.81335163116455;1.0206666566062885e-05
1314.19510093184;1310.565122735617;inf;175260.11924536375;7458.09033203125;0.0;0.0;9.81335163116455;1.0207751095890206e-05
1308.2432451468942;1304.6639753522763;inf;176590.56058859965;7458.09033203125;0.0;0.0;9.81335163116455;1.020883564621546e-05
1302.3118791510985;1298.7836430646687;inf;177914.9335345265;7458.09033203125;0.0;0.0;9.81335163116455;1.0209924515284387e-05
1296.400807993957;1292.9239318838784;inf;179233.2586872558;7458.09033203125;0.0;0.0;9.81335163116455;1.0211015304215729e-05
1290.5510120276895;1287.1548207011303;inf;180545.57737084944;7456.466796875;0.0;0.0;9.81335163116455;9.937606847764315e-06
1284.800357978438;1281.4756098238854;inf;181826.3980561156;7454.46435546875;0.0;0.0;9.81335163116455;7.945370920230544e-06
1278.8791655645737;1275.6031887681736;inf;183126.8544552297;7453.08935546875;0.0;0.0;9.81335163116455;3.6467994292492737e-06
1272.941519651609;1269.7155488512212;inf;184421.25522039703;7451.837890625;0.0;0.0;9.81335163116455;2.5575073399786946e-06
1267.0465100262586;1263.87596816723;inf;185709.6198132292;7451.05078125;0.0;0.0;9.81335163116455;4.139005481715117e-06
1261.1865335519233;1258.071966116663;inf;186991.96804983553;7450.57177734375;0.0;0.0;9.81335163116455;4.471054978277169e-06
